pop,ssp,ploidy,type,family,garden,year,grwvol_m,MAT ,MWMT ,MCMT ,TD ,MAP ,MSP ,AHM ,SHM ,DD0 ,DD5 ,DDL18 ,DDG18 ,NFFD ,bFFP ,eFFP ,FFP ,PAS ,EMT ,EXT ,MAR ,Eref ,CMD ,RH ,PPT_wt ,PPT_sp ,PPT_sm ,PPT_at ,DD0_wt ,DD5_sm 
MTW-3,wyomingensis,4x,w4x,MTW-3-2,Orchard,y11,na,7.7,21.5,-5.1,26.6,462,259,38.4,83.2,505,2137,3984,260,202,125,277,152,58,-33.2,38.2,15,804,401,60,56,186,116,104,406,1339
MTW-3,wyomingensis,4x,w4x,MTW-3-2,Orchard,y12,na,7.7,21.5,-5.1,26.6,462,259,38.4,83.2,505,2137,3984,260,202,125,277,152,58,-33.2,38.2,15,804,401,60,56,186,116,104,406,1339
NMT-1,wyomingensis,4x,t4x,NMT-1-10,Orchard,y11,na,8.2,20.6,-3.7,24.3,293,166,62,124.1,408,2089,3779,213,170,152,270,118,33,-37.5,37.7,18.8,1078,831,44,46,53,115,79,337,1290
NMT-1,wyomingensis,4x,t4x,NMT-1-2,Orchard,y11,na,8.2,20.6,-3.7,24.3,293,166,62,124.1,408,2089,3779,213,170,152,270,118,33,-37.5,37.7,18.8,1078,831,44,46,53,115,79,337,1290
NMT-1,wyomingensis,4x,t4x,NMT-1-4,Orchard,y11,na,8.2,20.6,-3.7,24.3,293,166,62,124.1,408,2089,3779,213,170,152,270,118,33,-37.5,37.7,18.8,1078,831,44,46,53,115,79,337,1290
NMT-1,wyomingensis,4x,t4x,NMT-1-10,Orchard,y12,na,8.2,20.6,-3.7,24.3,293,166,62,124.1,408,2089,3779,213,170,152,270,118,33,-37.5,37.7,18.8,1078,831,44,46,53,115,79,337,1290
NMT-1,wyomingensis,4x,t4x,NMT-1-2,Orchard,y12,na,8.2,20.6,-3.7,24.3,293,166,62,124.1,408,2089,3779,213,170,152,270,118,33,-37.5,37.7,18.8,1078,831,44,46,53,115,79,337,1290
NMT-1,wyomingensis,4x,t4x,NMT-1-4,Orchard,y12,na,8.2,20.6,-3.7,24.3,293,166,62,124.1,408,2089,3779,213,170,152,270,118,33,-37.5,37.7,18.8,1078,831,44,46,53,115,79,337,1290
NVT-2,tridentata,2x,t2x,NVT-2-1,Orchard,y11,na,8.9,21.6,-2.3,24,239,101,79.1,215,328,2222,3584,277,188,144,272,128,29,-34.1,39.9,18,1069,864,48,54,65,56,64,266,1366
NVT-2,tridentata,2x,t2x,NVT-2-1,Orchard,y12,na,8.9,21.6,-2.3,24,239,101,79.1,215,328,2222,3584,277,188,144,272,128,29,-34.1,39.9,18,1069,864,48,54,65,56,64,266,1366
NVW-1,tridentata,2x,t2x,NVW-1-4,Orchard,y11,na,9.3,22,-1.8,23.8,302,92,63.9,240,272,2273,3446,305,195,144,269,125,35,-31.3,40.9,16.7,1051,810,50,83,95,49,76,220,1388
NVW-1,tridentata,2x,t2x,NVW-1-4,Orchard,y12,na,9.3,22,-1.8,23.8,302,92,63.9,240,272,2273,3446,305,195,144,269,125,35,-31.3,40.9,16.7,1051,810,50,83,95,49,76,220,1388
ORW-2,tridentata,2x,t2x,ORW-2-9,Orchard,y11,na,7,18.5,-2.3,20.8,306,109,55.6,170.2,366,1654,4091,106,175,161,263,102,56,-31.1,38,16.2,860,642,54,78,92,57,79,268,1082
ORW-2,tridentata,2x,t2x,ORW-2-9,Orchard,y12,na,7,18.5,-2.3,20.8,306,109,55.6,170.2,366,1654,4091,106,175,161,263,102,56,-31.1,38,16.2,860,642,54,78,92,57,79,268,1082
ORW-3,tridentata,2x,t2x,ORW-3-1,Orchard,y11,na,7.8,18.2,-1.5,19.7,286,97,62.3,187.8,278,1763,3781,101,172,161,253,92,37,-30.5,39.1,15,954,747,49,86,71,57,72,215,1081
ORW-3,tridentata,2x,t2x,ORW-3-1,Orchard,y12,na,7.8,18.2,-1.5,19.7,286,97,62.3,187.8,278,1763,3781,101,172,161,253,92,37,-30.5,39.1,15,954,747,49,86,71,57,72,215,1081
UTT-1,tridentata,2x,t2x,UTT-1-7,Orchard,y12,na,6.9,19,-4.1,23.2,318,151,53.1,125.7,479,1755,4158,120,157,161,259,97,63,-37.7,37.1,18,980,729,46,67,74,98,78,375,1138
UTT-3,tridentata,2x,t2x,UTT-3-1,Orchard,y11,na,11.1,23.7,-0.5,24.1,300,112,70.3,212.1,198,2731,2972,452,210,133,282,149,21,-31.5,40.6,18,1240,972,47,83,71,73,73,169,1554
UTT-3,tridentata,2x,t2x,UTT-3-1,Orchard,y12,na,11.1,23.7,-0.5,24.1,300,112,70.3,212.1,198,2731,2972,452,210,133,282,149,21,-31.5,40.6,18,1240,972,47,83,71,73,73,169,1554
UTT-3,tridentata,2x,t2x,UTT-3-5,Orchard,y12,na,11.1,23.7,-0.5,24.1,300,112,70.3,212.1,198,2731,2972,452,210,133,282,149,21,-31.5,40.6,18,1240,972,47,83,71,73,73,169,1554
UTV-2,wyomingensis,4x,w4x,UTV-2-3,Orchard,y11,na,6.8,19,-4.2,23.1,323,152,52.1,124.5,484,1744,4174,117,157,162,259,97,65,-37.7,37,18,976,722,46,69,76,99,79,378,1132
UTV-2,wyomingensis,4x,w4x,UTV-2-3,Orchard,y12,na,6.8,19,-4.2,23.1,323,152,52.1,124.5,484,1744,4174,117,157,162,259,97,65,-37.7,37,18,976,722,46,69,76,99,79,378,1132
UTW-1,wyomingensis,4x,w4x,UTW-1-2,Orchard,y12,na,9.9,23.7,-3.9,27.6,306,138,64.9,170.9,366,2594,3394,434,213,123,282,160,31,-33.4,39.7,17.2,1033,779,54,51,72,85,97,317,1548
UTW-2,wyomingensis,4x,w4x,UTW-2-1,Orchard,y12,na,8.5,22.4,-4.5,26.9,263,127,70.1,176.6,440,2227,3771,313,193,136,270,134,37,-34,40.2,15.9,975,760,52,48,85,70,60,371,1402
WAT-1,tridentata,2x,t2x,WAT-1-1,Orchard,y11,na,11,22.8,-0.5,23.3,278,71,75.7,322.5,186,2681,2932,415,257,115,292,177,22,-24.4,41,14.3,959,763,59,100,72,35,71,159,1499
WAT-1,tridentata,2x,t2x,WAT-1-1,Orchard,y12,na,11,22.8,-0.5,23.3,278,71,75.7,322.5,186,2681,2932,415,257,115,292,177,22,-24.4,41,14.3,959,763,59,100,72,35,71,159,1499
WAT-1,tridentata,2x,t2x,WAT-1-9,Orchard,y12,na,11,22.8,-0.5,23.3,278,71,75.7,322.5,186,2681,2932,415,257,115,292,177,22,-24.4,41,14.3,959,763,59,100,72,35,71,159,1499
WAT-2,wyomingensis,4x,t4x,WAT-2-2,Orchard,y11,na,10.7,22.5,-1.4,24,194,53,106.4,428.3,231,2637,3059,404,244,116,287,172,22,-26.6,40.9,14.5,938,803,59,72,46,28,48,199,1492
WAT-2,wyomingensis,4x,t4x,WAT-2-6,Orchard,y11,na,10.7,22.5,-1.4,24,194,53,106.4,428.3,231,2637,3059,404,244,116,287,172,22,-26.6,40.9,14.5,938,803,59,72,46,28,48,199,1492
WAT-2,wyomingensis,4x,t4x,WAT-2-2,Orchard,y12,na,10.7,22.5,-1.4,24,194,53,106.4,428.3,231,2637,3059,404,244,116,287,172,22,-26.6,40.9,14.5,938,803,59,72,46,28,48,199,1492
WAT-2,wyomingensis,4x,t4x,WAT-2-6,Orchard,y12,na,10.7,22.5,-1.4,24,194,53,106.4,428.3,231,2637,3059,404,244,116,287,172,22,-26.6,40.9,14.5,938,803,59,72,46,28,48,199,1492
WAW-1,wyomingensis,4x,t4x,WAW-1-10,Orchard,y11,na,10.9,22.6,-1.1,23.7,197,50,105.9,447.4,214,2676,2997,414,246,116,289,173,21,-26.2,40.9,15.1,951,818,58,76,45,26,49,185,1500
WAW-1,wyomingensis,4x,t4x,WAW-1-10,Orchard,y12,na,10.9,22.6,-1.1,23.7,197,50,105.9,447.4,214,2676,2997,414,246,116,289,173,21,-26.2,40.9,15.1,951,818,58,76,45,26,49,185,1500
COT-1,tridentata,2x,t2x,COT-1-9,Ephraim,y12,7.621954326,8.5,21.7,-4.7,26.4,346,147,53.4,147.6,454,2313,3740,279,191,135,273,138,59,-35.6,39,18,1016,747,50,77,93,80,96,383,1375
MTT-1,tridentata,2x,t2x,MTT-1-5,Ephraim,y12,7.616922159,7.7,21.6,-5.7,27.2,358,200,49.5,107.8,540,2173,3989,267,188,132,269,137,48,-36.6,39.4,14.7,880,568,52,47,135,94,82,444,1351
COT-1,tridentata,2x,t2x,COT-1-3,Ephraim,y12,7.541232466,8.5,21.7,-4.7,26.4,346,147,53.4,147.6,454,2313,3740,279,191,135,273,138,59,-35.6,39,18,1016,747,50,77,93,80,96,383,1375
ORT-2,tridentata,2x,t2x,ORT-2-3,Ephraim,y12,6.99111448,11.6,23,0.5,22.5,244,61,88.4,380.2,150,2792,2767,442,259,112,289,177,15,-23.7,40.9,14.6,1018,824,58,91,58,30,65,128,1527
NVT-2,tridentata,2x,t2x,NVT-2-4,Ephraim,y12,6.66912445,8.9,21.6,-2.3,24,239,101,79.1,215,328,2222,3584,277,188,144,272,128,29,-34.1,39.9,18,1069,864,48,54,65,56,64,266,1366
UTT-2,tridentata,2x,t2x,UTT-2-6,Ephraim,y12,6.285343892,9.5,23.2,-4.1,27.3,307,141,63.5,164.4,380,2501,3472,393,207,127,281,154,33,-33.9,39.5,17,1033,777,53,52,70,87,99,327,1503
NVT-2,tridentata,2x,t2x,NVT-2-1,Ephraim,y12,5.72570058,8.9,21.6,-2.3,24,239,101,79.1,215,328,2222,3584,277,188,144,272,128,29,-34.1,39.9,18,1069,864,48,54,65,56,64,266,1366
NVT-2,tridentata,2x,t2x,NVT-2-6,Ephraim,y12,5.684273181,8.9,21.6,-2.3,24,239,101,79.1,215,328,2222,3584,277,188,144,272,128,29,-34.1,39.9,18,1069,864,48,54,65,56,64,266,1366
COT-1,tridentata,2x,t2x,COT-1-2,Majors,y12,5.60816985,8.5,21.7,-4.7,26.4,346,147,53.4,147.6,454,2313,3740,279,191,135,273,138,59,-35.6,39,18,1016,747,50,77,93,80,96,383,1375
IDT-2,tridentata,2x,t2x,IDT-2-3,Ephraim,y12,5.438364401,9.9,22.8,-2.3,25.1,279,68,71.1,334,276,2452,3316,371,217,132,277,145,39,-29.1,41.6,15.7,1022,824,54,102,86,30,62,235,1468
COT-1,tridentata,2x,t2x,COT-1-4,Ephraim,y12,5.417561477,8.5,21.7,-4.7,26.4,346,147,53.4,147.6,454,2313,3740,279,191,135,273,138,59,-35.6,39,18,1016,747,50,77,93,80,96,383,1375
WAT-1,tridentata,2x,t2x,WAT-1-10,Ephraim,y12,5.323783324,11,22.8,-0.5,23.3,278,71,75.7,322.5,186,2681,2932,415,257,115,292,177,22,-24.4,41,14.3,959,763,59,100,72,35,71,159,1499
ORT-2,tridentata,2x,t2x,ORT-2-5,Ephraim,y12,5.254695567,11.6,23,0.5,22.5,244,61,88.4,380.2,150,2792,2767,442,259,112,289,177,15,-23.7,40.9,14.6,1018,824,58,91,58,30,65,128,1527
IDT-1,tridentata,2x,t2x,IDT-1-4,Ephraim,y12,5.051284301,9.9,23.1,-2.4,25.5,265,68,75.4,341.2,285,2492,3310,390,215,129,275,146,38,-29.5,41.5,15.9,1037,851,53,94,71,30,70,243,1488
UTT-3,tridentata,2x,t2x,UTT-3-2,Ephraim,y12,5.0341847,11.1,23.7,-0.5,24.1,300,112,70.3,212.1,198,2731,2972,452,210,133,282,149,21,-31.5,40.6,18,1240,972,47,83,71,73,73,169,1554
UTT-2,tridentata,2x,t2x,UTT-2-7,Ephraim,y12,4.969749524,9.5,23.2,-4.1,27.3,307,141,63.5,164.4,380,2501,3472,393,207,127,281,154,33,-33.9,39.5,17,1033,777,53,52,70,87,99,327,1503
MTT-1,tridentata,2x,t2x,MTT-1-7,Ephraim,y12,4.942489132,7.7,21.6,-5.7,27.2,358,200,49.5,107.8,540,2173,3989,267,188,132,269,137,48,-36.6,39.4,14.7,880,568,52,47,135,94,82,444,1351
NVT-2,tridentata,2x,t2x,NVT-2-9,Ephraim,y12,4.912473802,8.9,21.6,-2.3,24,239,101,79.1,215,328,2222,3584,277,188,144,272,128,29,-34.1,39.9,18,1069,864,48,54,65,56,64,266,1366
ORT-2,tridentata,2x,t2x,ORT-2-2,Ephraim,y12,4.823413041,11.6,23,0.5,22.5,244,61,88.4,380.2,150,2792,2767,442,259,112,289,177,15,-23.7,40.9,14.6,1018,824,58,91,58,30,65,128,1527
NVT-1,tridentata,2x,t2x,NVT-1-6,Ephraim,y12,4.764559567,8.9,21.3,-1.8,23.1,265,108,71.1,197.9,289,2138,3558,243,171,150,259,109,29,-34.5,40.6,17.3,1111,888,44,68,82,59,57,233,1320
NVT-2,tridentata,2x,t2x,NVT-2-3,Ephraim,y12,4.756397969,8.9,21.6,-2.3,24,239,101,79.1,215,328,2222,3584,277,188,144,272,128,29,-34.1,39.9,18,1069,864,48,54,65,56,64,266,1366
CAT-2,tridentata,2x,t2x,CAT-2-5,Ephraim,y12,4.748897088,8.5,19.8,-1,20.8,289,67,64.2,294.7,267,1992,3605,164,174,152,262,110,46,-33.3,39.2,19.4,1090,887,45,124,65,39,60,206,1214
ORT-2,tridentata,2x,t2x,ORT-2-3,Ephraim,y11,4.716120347,11.6,23,0.5,22.5,244,61,88.4,380.2,150,2792,2767,442,259,112,289,177,15,-23.7,40.9,14.6,1018,824,58,91,58,30,65,128,1527
UTT-3,tridentata,2x,t2x,UTT-3-10,Ephraim,y12,4.70861506,11.1,23.7,-0.5,24.1,300,112,70.3,212.1,198,2731,2972,452,210,133,282,149,21,-31.5,40.6,18,1240,972,47,83,71,73,73,169,1554
ORT-2,tridentata,2x,t2x,ORT-2-5,Ephraim,y11,4.648726912,11.6,23,0.5,22.5,244,61,88.4,380.2,150,2792,2767,442,259,112,289,177,15,-23.7,40.9,14.6,1018,824,58,91,58,30,65,128,1527
CAT-1,tridentata,2x,t2x,CAT-1-4,Majors,y12,4.63946897,10,22,-0.7,22.7,221,64,90.3,342.4,223,2394,3224,305,202,140,271,131,23,-30.7,41.6,16.5,1112,948,48,81,51,33,56,183,1400
ORT-2,tridentata,2x,t2x,ORT-2-9,Ephraim,y12,4.608143124,11.6,23,0.5,22.5,244,61,88.4,380.2,150,2792,2767,442,259,112,289,177,15,-23.7,40.9,14.6,1018,824,58,91,58,30,65,128,1527
NVT-1,tridentata,2x,t2x,NVT-1-6,Majors,y12,4.607166757,8.9,21.3,-1.8,23.1,265,108,71.1,197.9,289,2138,3558,243,171,150,259,109,29,-34.5,40.6,17.3,1111,888,44,68,82,59,57,233,1320
WAT-1,tridentata,2x,t2x,WAT-1-3,Ephraim,y12,4.587633752,11,22.8,-0.5,23.3,278,71,75.7,322.5,186,2681,2932,415,257,115,292,177,22,-24.4,41,14.3,959,763,59,100,72,35,71,159,1499
WAT-1,tridentata,2x,t2x,WAT-1-7,Ephraim,y12,4.435498492,11,22.8,-0.5,23.3,278,71,75.7,322.5,186,2681,2932,415,257,115,292,177,22,-24.4,41,14.3,959,763,59,100,72,35,71,159,1499
NVT-2,tridentata,2x,t2x,NVT-2-2,Ephraim,y12,4.380073172,8.9,21.6,-2.3,24,239,101,79.1,215,328,2222,3584,277,188,144,272,128,29,-34.1,39.9,18,1069,864,48,54,65,56,64,266,1366
NVT-2,tridentata,2x,t2x,NVT-2-5,Ephraim,y12,4.334963719,8.9,21.6,-2.3,24,239,101,79.1,215,328,2222,3584,277,188,144,272,128,29,-34.1,39.9,18,1069,864,48,54,65,56,64,266,1366
WAT-1,tridentata,2x,t2x,WAT-1-8,Majors,y12,4.285473971,11,22.8,-0.5,23.3,278,71,75.7,322.5,186,2681,2932,415,257,115,292,177,22,-24.4,41,14.3,959,763,59,100,72,35,71,159,1499
ORT-2,tridentata,2x,t2x,ORT-2-9,Ephraim,y11,4.257337725,11.6,23,0.5,22.5,244,61,88.4,380.2,150,2792,2767,442,259,112,289,177,15,-23.7,40.9,14.6,1018,824,58,91,58,30,65,128,1527
WAT-2,wyomingensis,4x,t4x,WAT-2-2,Ephraim,y12,4.254224933,10.7,22.5,-1.4,24,194,53,106.4,428.3,231,2637,3059,404,244,116,287,172,22,-26.6,40.9,14.5,938,803,59,72,46,28,48,199,1492
WAT-1,tridentata,2x,t2x,WAT-1-2,Ephraim,y12,4.23453023,11,22.8,-0.5,23.3,278,71,75.7,322.5,186,2681,2932,415,257,115,292,177,22,-24.4,41,14.3,959,763,59,100,72,35,71,159,1499
COT-1,tridentata,2x,t2x,COT-1-1,Ephraim,y12,4.224019422,8.5,21.7,-4.7,26.4,346,147,53.4,147.6,454,2313,3740,279,191,135,273,138,59,-35.6,39,18,1016,747,50,77,93,80,96,383,1375
IDT-1,tridentata,2x,t2x,IDT-1-2,Majors,y12,4.174705624,9.9,23.1,-2.4,25.5,265,68,75.4,341.2,285,2492,3310,390,215,129,275,146,38,-29.5,41.5,15.9,1037,851,53,94,71,30,70,243,1488
UTT-3,tridentata,2x,t2x,UTT-3-5,Ephraim,y11,4.147411422,11.1,23.7,-0.5,24.1,300,112,70.3,212.1,198,2731,2972,452,210,133,282,149,21,-31.5,40.6,18,1240,972,47,83,71,73,73,169,1554
COT-1,tridentata,2x,t2x,COT-1-4,Majors,y12,4.128528079,8.5,21.7,-4.7,26.4,346,147,53.4,147.6,454,2313,3740,279,191,135,273,138,59,-35.6,39,18,1016,747,50,77,93,80,96,383,1375
UTT-1,tridentata,2x,t2x,UTT-1-5,Ephraim,y12,4.080066573,6.9,19,-4.1,23.2,318,151,53.1,125.7,479,1755,4158,120,157,161,259,97,63,-37.7,37.1,18,980,729,46,67,74,98,78,375,1138
NVW-1,tridentata,2x,t2x,NVW-1-2,Majors,y12,4.056589986,9.3,22,-1.8,23.8,302,92,63.9,240,272,2273,3446,305,195,144,269,125,35,-31.3,40.9,16.7,1051,810,50,83,95,49,76,220,1388
UTT-3,tridentata,2x,t2x,UTT-3-2,Ephraim,y11,4.049775178,11.1,23.7,-0.5,24.1,300,112,70.3,212.1,198,2731,2972,452,210,133,282,149,21,-31.5,40.6,18,1240,972,47,83,71,73,73,169,1554
COT-1,tridentata,2x,t2x,COT-1-7,Ephraim,y12,4.02129324,8.5,21.7,-4.7,26.4,346,147,53.4,147.6,454,2313,3740,279,191,135,273,138,59,-35.6,39,18,1016,747,50,77,93,80,96,383,1375
CAT-1,tridentata,2x,t2x,CAT-1-2,Ephraim,y12,3.893583121,10,22,-0.7,22.7,221,64,90.3,342.4,223,2394,3224,305,202,140,271,131,23,-30.7,41.6,16.5,1112,948,48,81,51,33,56,183,1400
ORT-2,tridentata,2x,t2x,ORT-2-6,Ephraim,y12,3.877974523,11.6,23,0.5,22.5,244,61,88.4,380.2,150,2792,2767,442,259,112,289,177,15,-23.7,40.9,14.6,1018,824,58,91,58,30,65,128,1527
ORT-2,tridentata,2x,t2x,ORT-2-5,Majors,y12,3.830834208,11.6,23,0.5,22.5,244,61,88.4,380.2,150,2792,2767,442,259,112,289,177,15,-23.7,40.9,14.6,1018,824,58,91,58,30,65,128,1527
UTT-2,tridentata,2x,t2x,UTT-2-3,Ephraim,y12,3.819925025,9.5,23.2,-4.1,27.3,307,141,63.5,164.4,380,2501,3472,393,207,127,281,154,33,-33.9,39.5,17,1033,777,53,52,70,87,99,327,1503
UTT-3,tridentata,2x,t2x,UTT-3-8,Majors,y12,3.814748641,11.1,23.7,-0.5,24.1,300,112,70.3,212.1,198,2731,2972,452,210,133,282,149,21,-31.5,40.6,18,1240,972,47,83,71,73,73,169,1554
ORT-1,tridentata,2x,t2x,ORT-1-10,Ephraim,y11,3.807392604,8.2,20.5,-2.9,23.4,342,109,53,187.8,347,1990,3776,206,177,151,260,109,57,-32.6,40,16.4,987,730,49,103,98,57,84,278,1262
CAT-1,tridentata,2x,t2x,CAT-1-3,Ephraim,y12,3.793038814,10,22,-0.7,22.7,221,64,90.3,342.4,223,2394,3224,305,202,140,271,131,23,-30.7,41.6,16.5,1112,948,48,81,51,33,56,183,1400
ORT-2,tridentata,2x,t2x,ORT-2-1,Ephraim,y11,3.757753563,11.6,23,0.5,22.5,244,61,88.4,380.2,150,2792,2767,442,259,112,289,177,15,-23.7,40.9,14.6,1018,824,58,91,58,30,65,128,1527
NVT-1,tridentata,2x,t2x,NVT-1-9,Ephraim,y12,3.742346316,8.9,21.3,-1.8,23.1,265,108,71.1,197.9,289,2138,3558,243,171,150,259,109,29,-34.5,40.6,17.3,1111,888,44,68,82,59,57,233,1320
CAT-1,tridentata,2x,t2x,CAT-1-1,Ephraim,y12,3.741207271,10,22,-0.7,22.7,221,64,90.3,342.4,223,2394,3224,305,202,140,271,131,23,-30.7,41.6,16.5,1112,948,48,81,51,33,56,183,1400
COT-1,tridentata,2x,t2x,COT-1-9,Ephraim,y11,3.698208784,8.5,21.7,-4.7,26.4,346,147,53.4,147.6,454,2313,3740,279,191,135,273,138,59,-35.6,39,18,1016,747,50,77,93,80,96,383,1375
CAT-2,tridentata,2x,t2x,CAT-2-10,Majors,y12,3.691978276,8.5,19.8,-1,20.8,289,67,64.2,294.7,267,1992,3605,164,174,152,262,110,46,-33.3,39.2,19.4,1090,887,45,124,65,39,60,206,1214
NVT-2,tridentata,2x,t2x,NVT-2-3,Ephraim,y11,3.653073353,8.9,21.6,-2.3,24,239,101,79.1,215,328,2222,3584,277,188,144,272,128,29,-34.1,39.9,18,1069,864,48,54,65,56,64,266,1366
IDT-1,tridentata,2x,t2x,IDT-1-9,Ephraim,y11,3.640263637,9.9,23.1,-2.4,25.5,265,68,75.4,341.2,285,2492,3310,390,215,129,275,146,38,-29.5,41.5,15.9,1037,851,53,94,71,30,70,243,1488
IDT-3,tridentata,2x,t2x,IDT-3-1,Ephraim,y12,3.626767426,8.1,20.3,-2.5,22.8,377,118,48,172.3,344,1965,3793,199,185,150,266,116,61,-31.1,39.3,16.1,924,669,52,105,114,65,93,273,1247
NVT-2,tridentata,2x,t2x,NVT-2-10,Ephraim,y12,3.620302221,8.9,21.6,-2.3,24,239,101,79.1,215,328,2222,3584,277,188,144,272,128,29,-34.1,39.9,18,1069,864,48,54,65,56,64,266,1366
UTT-3,tridentata,2x,t2x,UTT-3-10,Ephraim,y11,3.588548788,11.1,23.7,-0.5,24.1,300,112,70.3,212.1,198,2731,2972,452,210,133,282,149,21,-31.5,40.6,18,1240,972,47,83,71,73,73,169,1554
UTT-2,tridentata,2x,t2x,UTT-2-1,Ephraim,y12,3.580846484,9.5,23.2,-4.1,27.3,307,141,63.5,164.4,380,2501,3472,393,207,127,281,154,33,-33.9,39.5,17,1033,777,53,52,70,87,99,327,1503
MTT-1,tridentata,2x,t2x,MTT-1-4,Ephraim,y12,3.577181904,7.7,21.6,-5.7,27.2,358,200,49.5,107.8,540,2173,3989,267,188,132,269,137,48,-36.6,39.4,14.7,880,568,52,47,135,94,82,444,1351
NMT-1,wyomingensis,4x,t4x,NMT-1-3,Ephraim,y12,3.544635856,8.2,20.6,-3.7,24.3,293,166,62,124.1,408,2089,3779,213,170,152,270,118,33,-37.5,37.7,18.8,1078,831,44,46,53,115,79,337,1290
NVT-2,tridentata,2x,t2x,NVT-2-7,Ephraim,y11,3.528166893,8.9,21.6,-2.3,24,239,101,79.1,215,328,2222,3584,277,188,144,272,128,29,-34.1,39.9,18,1069,864,48,54,65,56,64,266,1366
CAT-2,tridentata,2x,t2x,CAT-2-2,Ephraim,y11,3.522481538,8.5,19.8,-1,20.8,289,67,64.2,294.7,267,1992,3605,164,174,152,262,110,46,-33.3,39.2,19.4,1090,887,45,124,65,39,60,206,1214
NVT-1,tridentata,2x,t2x,NVT-1-9,Ephraim,y11,3.512153675,8.9,21.3,-1.8,23.1,265,108,71.1,197.9,289,2138,3558,243,171,150,259,109,29,-34.5,40.6,17.3,1111,888,44,68,82,59,57,233,1320
WAT-2,wyomingensis,4x,t4x,WAT-2-4,Ephraim,y12,3.506544534,10.7,22.5,-1.4,24,194,53,106.4,428.3,231,2637,3059,404,244,116,287,172,22,-26.6,40.9,14.5,938,803,59,72,46,28,48,199,1492
WAW-1,wyomingensis,4x,t4x,WAW-3-7,Ephraim,y12,3.496946724,10.9,22.6,-1.1,23.7,197,50,105.9,447.4,214,2676,2997,414,246,116,289,173,21,-26.2,40.9,15.1,951,818,58,76,45,26,49,185,1500
NVT-1,tridentata,2x,t2x,NVT-1-7,Ephraim,y12,3.482039861,8.9,21.3,-1.8,23.1,265,108,71.1,197.9,289,2138,3558,243,171,150,259,109,29,-34.5,40.6,17.3,1111,888,44,68,82,59,57,233,1320
NMT-2,wyomingensis,4x,t4x,NMT-2-1,Ephraim,y12,3.466875768,9.7,22.1,-2.4,24.5,255,146,77.1,150.7,308,2440,3362,330,187,140,276,136,17,-35.4,39.1,18.9,1195,962,44,33,46,103,73,260,1435
ORT-2,tridentata,2x,t2x,ORT-2-2,Majors,y12,3.462193206,11.6,23,0.5,22.5,244,61,88.4,380.2,150,2792,2767,442,259,112,289,177,15,-23.7,40.9,14.6,1018,824,58,91,58,30,65,128,1527
MTT-1,tridentata,2x,t2x,MTT-1-5,Majors,y12,3.431219138,7.7,21.6,-5.7,27.2,358,200,49.5,107.8,540,2173,3989,267,188,132,269,137,48,-36.6,39.4,14.7,880,568,52,47,135,94,82,444,1351
ORT-1,tridentata,2x,t2x,ORT-1-7,Ephraim,y12,3.428224302,8.2,20.5,-2.9,23.4,342,109,53,187.8,347,1990,3776,206,177,151,260,109,57,-32.6,40,16.4,987,730,49,103,98,57,84,278,1262
COT-1,tridentata,2x,t2x,COT-1-9,Majors,y12,3.42203971,8.5,21.7,-4.7,26.4,346,147,53.4,147.6,454,2313,3740,279,191,135,273,138,59,-35.6,39,18,1016,747,50,77,93,80,96,383,1375
COT-1,tridentata,2x,t2x,COT-1-6,Ephraim,y12,3.411011457,8.5,21.7,-4.7,26.4,346,147,53.4,147.6,454,2313,3740,279,191,135,273,138,59,-35.6,39,18,1016,747,50,77,93,80,96,383,1375
WAT-2,wyomingensis,4x,t4x,WAT-2-1,Ephraim,y12,3.407811982,10.7,22.5,-1.4,24,194,53,106.4,428.3,231,2637,3059,404,244,116,287,172,22,-26.6,40.9,14.5,938,803,59,72,46,28,48,199,1492
IDT-1,tridentata,2x,t2x,IDT-1-6,Ephraim,y12,3.401472687,9.9,23.1,-2.4,25.5,265,68,75.4,341.2,285,2492,3310,390,215,129,275,146,38,-29.5,41.5,15.9,1037,851,53,94,71,30,70,243,1488
NVT-2,tridentata,2x,t2x,NVT-2-7,Ephraim,y12,3.396018001,8.9,21.6,-2.3,24,239,101,79.1,215,328,2222,3584,277,188,144,272,128,29,-34.1,39.9,18,1069,864,48,54,65,56,64,266,1366
WAT-2,wyomingensis,4x,t4x,WAT-2-9,Ephraim,y12,3.364888807,10.7,22.5,-1.4,24,194,53,106.4,428.3,231,2637,3059,404,244,116,287,172,22,-26.6,40.9,14.5,938,803,59,72,46,28,48,199,1492
COT-1,tridentata,2x,t2x,COT-1-5,Majors,y12,3.345675057,8.5,21.7,-4.7,26.4,346,147,53.4,147.6,454,2313,3740,279,191,135,273,138,59,-35.6,39,18,1016,747,50,77,93,80,96,383,1375
IDT-1,tridentata,2x,t2x,IDT-1-3,Majors,y12,3.335110458,9.9,23.1,-2.4,25.5,265,68,75.4,341.2,285,2492,3310,390,215,129,275,146,38,-29.5,41.5,15.9,1037,851,53,94,71,30,70,243,1488
ORT-2,tridentata,2x,t2x,ORT-2-10,Majors,y12,3.328033712,11.6,23,0.5,22.5,244,61,88.4,380.2,150,2792,2767,442,259,112,289,177,15,-23.7,40.9,14.6,1018,824,58,91,58,30,65,128,1527
